category,description,full_price,name_of_item,number_of_reviews,rating,sale_price,type_color_available,url
new arrival,"swiftland 3"" running shorts - women's",59.95,rei co-op,16,4.4,,"cosmic magenta, black, goldenrod",https://www.rei.com/product/215950/rei-co-op-swiftland-3-running-shorts-womens
new arrival,"baggies 5"" shorts - boys'",49.0,patagonia,1,5.0,,"milled yellow, anacapa/forge grey, lago blue, high hopes geo/green, expand color swatches",https://www.rei.com/product/201101/patagonia-baggies-5-shorts-boys
new arrival,"wavefarer board shorts - women's 5"" inseam",75.0,patagonia,42,3.9,21.83,"la punta/vessel blue, la punta/kishu orange, island seeds/milkweed mauve, water ribbons/natural, cliffs and waves/conifer green, tidepool blue, milkweed mauve, expand color swatches",https://www.rei.com/product/200915/patagonia-wavefarer-board-shorts-womens-5-inseam
new arrival,reversible napsack,130.0,poler,1,1.0,,"olivine, cascade",https://www.rei.com/product/233428/poler-reversible-napsack
top rated,own the run jacket - men's,90.0,adidas,11,4.7,,"black, halo silver",https://www.rei.com/product/228612/adidas-own-the-run-jacket-mens
new arrival,arizona eva sandals - kids',34.95,birkenstock,,,,"black, elemental blue, fondant pink",https://www.rei.com/product/220130/birkenstock-arizona-eva-sandals-kids
top rated,viibe sandals - women's,125.0,sorel,32,4.7,,"safari stone green, honey white/sea salt",https://www.rei.com/product/218515/sorel-viibe-sandals-womens
new arrival,simple crash pad,249.95,organic climbing,,,,"neon, earth tone",https://www.rei.com/product/235992/organic-climbing-simple-crash-pad
new arrival,megamat 10 sleeping pad,269.95,exped,,,249.95,,https://www.rei.com/product/230332/exped-megamat-10-sleeping-pad
new arrival,swell seeker crop rashguard - women's,99.0,patagonia,,,,"cliffs and waves/conifer green, kishu orange",https://www.rei.com/product/228449/patagonia-swell-seeker-crop-rashguard-womens
new arrival,baby capilene silkweight hoodie - toddlers',45.0,patagonia,3,5.0,,"foxplorer/milled yellow, fitz script/vessel blue, fitz script/peaceful pink",https://www.rei.com/product/217032/patagonia-baby-capilene-silkweight-hoodie-toddlers
new arrival,cloudrock 2 waterproof mid hiking boots - women's,220.0,on,36,4.3,153.93,"beet/auburn, black/eclipse, shark/fade, glacier/eclipse, expand color swatches",https://www.rei.com/product/209591/on-cloudrock-2-waterproof-mid-hiking-boots-womens
new arrival,baggies shorts - boys',49.0,patagonia,4,3.8,,"coho coral, new navy, lago blue",https://www.rei.com/product/201103/patagonia-baggies-shorts-boys
new arrival,levante trail-running shoes - women's,155.0,la sportiva,10,3.9,,,https://www.rei.com/product/229392/la-sportiva-levante-trail-running-shoes-womens
top rated,yonder water bottle with yonder tether cap - 34 fl. oz.,28.0,yeti,7,4.6,,"agave teal, king crab orange",https://www.rei.com/product/238046/yeti-yonder-water-bottle-with-yonder-tether-cap-34-fl-oz
top rated,kadet sling bag,95.0,chrome,16,4.7,,"black, amber heatmap",https://www.rei.com/product/156980/chrome-kadet-sling-bag
new arrival,amphibious sun swimsuit set - toddlers',65.0,the north face,4,4.8,,"violet crocus/violet floral, blue moss/safety green/moss, misty sage/misty sage tnf dogs",https://www.rei.com/product/218535/the-north-face-amphibious-sun-swimsuit-set-toddlers
new arrival,pfg solar stream long-sleeve shirt - women's,45.0,columbia,1,3.0,,"cirrus grey, peach fizz, white, canyon blue, expand color swatches",https://www.rei.com/product/230088/columbia-pfg-solar-stream-long-sleeve-shirt-womens
new arrival,sunamee shortie surf bottoms - women's,85.0,patagonia,,,,"cliffs and waves/conifer green, vessel blue, ink black",https://www.rei.com/product/228451/patagonia-sunamee-shortie-surf-bottoms-womens
top rated,vectiv enduris 3 trail-running shoes - women's,149.0,the north face,34,4.6,,"steel blue/cave blue, gravel/geyser aqua",https://www.rei.com/product/217315/the-north-face-vectiv-enduris-3-trail-running-shoes-womens
new arrival,rolltop lite 2.0 pack,149.0,got bag,,,,"black, algae, soft shell, ocean blue, expand color swatches",https://www.rei.com/product/234330/got-bag-rolltop-lite-20-pack
new arrival,pose jumpsuit - women's,148.0,vuori,,,,"black, chocolate",https://www.rei.com/product/227841/vuori-pose-jumpsuit-womens
new arrival,baby board shorts - toddlers',39.0,patagonia,1,4.0,,"vessel blue, sandy melon, milled yellow",https://www.rei.com/product/217031/patagonia-baby-board-shorts-toddlers
new arrival,"reversible 6"" one-piece swimsuit - women's",89.0,tomboyx,2,3.0,,"melting rainbow, keep palm",https://www.rei.com/product/233737/tomboyx-reversible-6-one-piece-swimsuit-womens
new arrival,z/1 sandals - kids',60.0,chaco,,,,"bloop navy, agate sorbet",https://www.rei.com/product/232698/chaco-z1-sandals-kids
new arrival,rambler travel mug - 20 fl. oz.,40.0,yeti,377,4.4,38.0,"white, navy, king crab orange, charcoal, agave teal, expand color swatches",https://www.rei.com/product/183045/yeti-rambler-travel-mug-20-fl-oz
new arrival,nanoair tpu presta bike tube - 29 x 1.95-2.5,34.95,wtb,,,,,https://www.rei.com/product/234819/wtb-nanoair-tpu-presta-bike-tube-29-x-195-25
new arrival,chapter 2 mips bike helment,145.0,thousand,,,,"club navy, racer black, metro white",https://www.rei.com/product/232769/thousand-chapter-2-mips-bike-helment
new arrival,swim tank top - women's,59.0,tomboyx,2,5.0,,"tropadelic, black novelty",https://www.rei.com/product/233729/tomboyx-swim-tank-top-womens
new arrival,sydney performance hoodie,150.0,pynrs,5,5.0,,"deep olive, black",https://www.rei.com/product/232199/pynrs-sydney-performance-hoodie
new arrival,"sunday performance 8.5"" shorts - men's",84.0,vuori,,,,"black, vapor heather, kashmir heather",https://www.rei.com/product/228068/vuori-sunday-performance-85-shorts-mens
new arrival,beta jacket - men's,400.0,arc'teryx,,,,,https://www.rei.com/product/240400/arcteryx-beta-jacket-mens
new arrival,"one mid-rise 3"" brief-lined shorts - women's",40.0,nike,2,5.0,,"black/reflective silver, smokey mauve/reflective silver",https://www.rei.com/product/230800/nike-one-mid-rise-3-brief-lined-shorts-womens
new arrival,cragsmith pack 32 l,199.0,patagonia,,,,"black, tree ring brown",https://www.rei.com/product/229070/patagonia-cragsmith-pack-32-l
new arrival,"lined 9"" board shorts - women's",79.0,tomboyx,,,,"tropadelic, black novelty",https://www.rei.com/product/233733/tomboyx-lined-9-board-shorts-womens
top rated,"swiftland 5"" running shorts - women's",59.95,rei co-op,174,4.6,17.83,"rocky ridge shaded sumac, black, sunrise saragasso sea, crater teal, branch light moss oxide, wild river cosmic magenta, expand color swatches",https://www.rei.com/product/202387/rei-co-op-swiftland-5-running-shorts-womens
new arrival,spark 15f down sleeping bag - women's,579.0,sea to summit,,,549.0,,https://www.rei.com/product/231204/sea-to-summit-spark-15f-down-sleeping-bag-womens
new arrival,g1 ice axe,89.95,grivel,,,,"green, pink, blue",https://www.rei.com/product/234285/grivel-g1-ice-axe
new arrival,v3 dropper post - 31.6 mm,270.0,oneup components,,,,,https://www.rei.com/product/233054/oneup-components-v3-dropper-post-316-mm
new arrival,chrgtime charging station,125.0,trek,,,,,https://www.rei.com/product/232203/trek-chrgtime-charging-station
new arrival,swiftland grid running tank top - men's,34.95,rei co-op,16,4.3,,"black, crater teal, wild river cosmic magenta",https://www.rei.com/product/216206/rei-co-op-swiftland-grid-running-tank-top-mens
new arrival,nanoe one-piece swimsuit - women's,120.0,picture organic clothing,,,,,https://www.rei.com/product/231364/picture-organic-clothing-nanoe-one-piece-swimsuit-womens
new arrival,outflow universal water shoes - kids',60.0,teva,3,4.3,,"blissful blue, navy multi",https://www.rei.com/product/217518/teva-outflow-universal-water-shoes-kids
new arrival,120 cool tec clean base layer t-shirt - men's,90.0,ortovox,,,,"deep ocean, black raven blend, arctic grey blend",https://www.rei.com/product/204706/ortovox-120-cool-tec-clean-base-layer-t-shirt-mens
top rated,bill's bag dry bag - 65 liters,179.95,nrs,10,4.5,,"yellow, blue",https://www.rei.com/product/114970/nrs-bills-bag-dry-bag-65-liters
new arrival,half dome helmet - women's,59.95,black diamond,45,3.8,,"desert sage, alloy",https://www.rei.com/product/139665/black-diamond-half-dome-helmet-womens
new arrival,retro river shirt - women's,89.0,topo designs,,,,"black/meteor, slate/meteor",https://www.rei.com/product/229747/topo-designs-retro-river-shirt-womens
new arrival,infinity board shorts - men's,89.0,vuori,,,,"umber acacia, charcoal leaves",https://www.rei.com/product/228621/vuori-infinity-board-shorts-mens
new arrival,mag-tank bolt-on top tube bag,59.0,revelate designs,,,,,https://www.rei.com/product/233260/revelate-designs-mag-tank-bolt-on-top-tube-bag
top rated,rambler stackable cup with magslider lid - 30 fl. oz.,35.0,yeti,9,5.0,,"white, agave teal, seafoam, king crab orange, expand color swatches",https://www.rei.com/product/238043/yeti-rambler-stackable-cup-with-magslider-lid-30-fl-oz
new arrival,pfg solar stream elite hoodie - women's,70.0,columbia,,,,"cirrus grey, ocean blue, tiki pink",https://www.rei.com/product/230087/columbia-pfg-solar-stream-elite-hoodie-womens
new arrival,max quick inflate solar lantern with phone charger,49.95,luminaid,1,5.0,,,https://www.rei.com/product/232526/luminaid-max-quick-inflate-solar-lantern-with-phone-charger
new arrival,spark 45f down sleeping bag,379.0,sea to summit,,,349.0,,https://www.rei.com/product/231219/sea-to-summit-spark-45f-down-sleeping-bag
top rated,rope sling bag - women's,60.0,kavu,75,4.8,41.93,"mountain fade, september stripe, floral coral, drift tide, expand color swatches",https://www.rei.com/product/896197/kavu-rope-sling-bag-womens
new arrival,geneva joggers,126.0,pynrs,2,5.0,,"black, cool grey",https://www.rei.com/product/232196/pynrs-geneva-joggers
new arrival,urban ex pack 30 l,165.0,chrome,,,,"black, fog",https://www.rei.com/product/232627/chrome-urban-ex-pack-30-l
new arrival,hot laps 2 l bike waist pack,55.0,dakine,21,4.2,,"black, one love, griffin tree line, dark olive/crabapple, expand color swatches",https://www.rei.com/product/185712/dakine-hot-laps-2-l-bike-waist-pack
top rated,jaunt 15 l soft-sided cooler,109.95,icemule,156,4.9,,"devoe, snow grey",https://www.rei.com/product/203530/icemule-jaunt-15-l-soft-sided-cooler
new arrival,franklin half tights - men's,89.0,pynrs,,,,,https://www.rei.com/product/232198/pynrs-franklin-half-tights-mens
new arrival,backpack beach chair,65.0,gci outdoor,,,,"baitwall, nautical blue",https://www.rei.com/product/233187/gci-outdoor-backpack-beach-chair
new arrival,long-sleeve swell seeker one-piece swimsuit - women's,189.0,patagonia,,,,,https://www.rei.com/product/228452/patagonia-long-sleeve-swell-seeker-one-piece-swimsuit-womens
new arrival,regenerative organic certified cotton graphic t-shirt - toddlers',29.0,patagonia,2,5.0,,"unity fitz/subtidal blue, skunk tails/milled yellow, easy rider/gather green",https://www.rei.com/product/208621/patagonia-regenerative-organic-certified-cotton-graphic-t-shirt-toddlers
new arrival,condor 3 road-running shoes - men's,200.0,veja,,,,,https://www.rei.com/product/232013/veja-condor-3-road-running-shoes-mens
top rated,cloud sky road-running shoes - kids',110.0,on,12,4.5,,"undyed white/mauve, undyed/alloy, black/eclipse, midnight/black, nimbus/blueberry, ice/glacier, ultramarine/indigo, expand color swatches",https://www.rei.com/product/216336/on-cloud-sky-road-running-shoes-kids
new arrival,rim runner x20 hydration pack - women's,105.0,camelbak,,,,"sandstone, rosewood",https://www.rei.com/product/238117/camelbak-rim-runner-x20-hydration-pack-womens
new arrival,rim runner x22 hydration pack - men's,105.0,camelbak,,,,"black, blue granite, bistro green",https://www.rei.com/product/238116/camelbak-rim-runner-x22-hydration-pack-mens
new arrival,orbit mixed express ks quickdraws - package of 6,105.95,c.a.m.p.,,,99.95,,https://www.rei.com/product/231986/camp-orbit-mixed-express-ks-quickdraws-package-of-6
new arrival,fresh foam x hierro v8 trail-running shoes - men's,150.0,new balance,1,5.0,,"neo flame/tea tree, dark olivine/olivine",https://www.rei.com/product/229507/new-balance-fresh-foam-x-hierro-v8-trail-running-shoes-mens
new arrival,45 v2 cooler,300.0,rugged road,7,4.4,,"blue steel, sahara tan",https://www.rei.com/product/233987/rugged-road-45-v2-cooler
new arrival,velosamba made with nature cycling shoes,150.0,adidas,7,4.4,,"core black/college red, white/core black, white/lucid blue, core black, charcoal/white, expand color swatches",https://www.rei.com/product/228062/adidas-velosamba-made-with-nature-cycling-shoes
new arrival,hydro moc shoes - women's,60.0,merrell,509,4.3,,"plumwine/fondant, mentha/peach",https://www.rei.com/product/189201/merrell-hydro-moc-shoes-womens
new arrival,maverick volley shorts - men's,74.0,vuori,,,,"umber flux, kashmir jungle, sky grey",https://www.rei.com/product/228622/vuori-maverick-volley-shorts-mens
new arrival,002 trail-running shoes - men's,295.0,norda,1,5.0,,"alpine white, cinder",https://www.rei.com/product/238933/norda-002-trail-running-shoes-mens
new arrival,"9"" swim shorts with pocket - women's",59.0,tomboyx,,,,,https://www.rei.com/product/233735/tomboyx-9-swim-shorts-with-pocket-womens
new arrival,sport swimsuit top - women's,59.0,tomboyx,1,5.0,,"tropadelic, black novelty",https://www.rei.com/product/233728/tomboyx-sport-swimsuit-top-womens
new arrival,frontline pro slip-on shoes,98.0,ales grey,18,4.4,,"matte black, olive, blush",https://www.rei.com/product/225961/ales-grey-frontline-pro-slip-on-shoes
new arrival,baby baggies pants - toddlers',49.0,patagonia,,,,"sienna clay, new navy",https://www.rei.com/product/201107/patagonia-baby-baggies-pants-toddlers
new arrival,001 trail-running shoes - women's,285.0,norda,,,,"core black, ether, white/gum, cinder, expand color swatches",https://www.rei.com/product/238929/norda-001-trail-running-shoes-womens
new arrival,"summer light 6"" shorts - men's",70.0,the north face,,,,"khaki stone/vivid flame, barely blue/khaki stone",https://www.rei.com/product/229482/the-north-face-summer-light-6-shorts-mens
new arrival,borea climbing helmet - women's,69.95,petzl,,,,"lilac white, navy blue, jungle green",https://www.rei.com/product/232863/petzl-borea-climbing-helmet-womens
new arrival,"heritage 7"" board shorts - women's",69.0,tomboyx,,,,"tropadelic, black novelty",https://www.rei.com/product/233731/tomboyx-heritage-7-board-shorts-womens
new arrival,to dye for 7 board shorts - women's,46.0,roxy,15,3.9,,"true black, mood indigo",https://www.rei.com/product/114276/roxy-to-dye-for-7-board-shorts-womens
new arrival,corbet 24 l pack,135.0,chrome,,,,"royale, black",https://www.rei.com/product/232624/chrome-corbet-24-l-pack
new arrival,kalen one-piece swimsuit - women's,90.0,picture organic clothing,,,,,https://www.rei.com/product/231362/picture-organic-clothing-kalen-one-piece-swimsuit-womens
new arrival,fortuna 100 travel adjustable stand up paddle,269.95,nrs,,,,,https://www.rei.com/product/232831/nrs-fortuna-100-travel-adjustable-stand-up-paddle
new arrival,sip reusable stainless-steel water filter straw - package of 3,89.95,lifestraw,,,,"laguna/apricot/thistle, stormy/laguna/midnight",https://www.rei.com/product/234884/lifestraw-sip-reusable-stainless-steel-water-filter-straw-package-of-3
new arrival,oliviafit one-piece swimsuit - girls',25.0,tyr,1,5.0,,"blue multi, pink multi",https://www.rei.com/product/219343/tyr-oliviafit-one-piece-swimsuit-girls
new arrival,retro river shorts - women's,89.0,topo designs,,,,"black/meteor, sahara",https://www.rei.com/product/229749/topo-designs-retro-river-shorts-womens
new arrival,stryder long-sleeve shirt - women's,89.0,mountain hardwear,20,4.4,,"black, dark caspian, dark citron",https://www.rei.com/product/217581/mountain-hardwear-stryder-long-sleeve-shirt-womens
new arrival,movement pants - men's,130.0,on,,,,"black, navy",https://www.rei.com/product/229388/on-movement-pants-mens
new arrival,bandit shirt - men's,85.0,flylow,,,,"sedona/cinnamon, rye/coffee",https://www.rei.com/product/231072/flylow-bandit-shirt-mens
top rated,yonder water bottle with yonder tether cap - 25 fl. oz.,25.0,yeti,90,4.6,,"power pink, agave teal, king crab orange",https://www.rei.com/product/238045/yeti-yonder-water-bottle-with-yonder-tether-cap-25-fl-oz
new arrival,ahi flip-flops - kids',25.0,reef,16,3.6,,"purple fronds, blue coral",https://www.rei.com/product/150394/reef-ahi-flip-flops-kids
new arrival,mug - 24 fl. oz.,32.95,hydro flask,464,4.4,,"birch, black, trillium, lupine, agave, expand color swatches",https://www.rei.com/product/197562/hydro-flask-mug-24-fl-oz
new arrival,dirt tank top - women's,35.0,topo designs,,,,"black, sea pine, peppercorn",https://www.rei.com/product/229761/topo-designs-dirt-tank-top-womens
new arrival,funhoggers shorts - kids',49.0,patagonia,,,,"light plume grey, milkweed mauve, channel islands/vessel blue, nest brown, expand color swatches",https://www.rei.com/product/216965/patagonia-funhoggers-shorts-kids
top rated,forager hip waist pack,35.0,mystery ranch,44,4.6,,"black, dobby, sunset",https://www.rei.com/product/192541/mystery-ranch-forager-hip-waist-pack
new arrival,cushion bronzer flip-flops - men's,60.0,reef,1,5.0,,,https://www.rei.com/product/232797/reef-cushion-bronzer-flip-flops-mens
new arrival,cushion bondi bay slides - women's,60.0,reef,,,,,https://www.rei.com/product/232795/reef-cushion-bondi-bay-slides-womens
new arrival,hondo 18 l pack,120.0,chrome,,,,,https://www.rei.com/product/232625/chrome-hondo-18-l-pack
new arrival,pfg tidal light active shorts - women's,40.0,columbia,,,,"black, bluebell, bright lavender",https://www.rei.com/product/230326/columbia-pfg-tidal-light-active-shorts-womens
new arrival,x parks project playmate cooler - 16 qts. - vintage green,59.95,igloo,22,4.4,,,https://www.rei.com/product/208988/igloo-x-parks-project-playmate-cooler-16-qts-vintage-green
new arrival,peak seeker chalk bag - graphic,24.0,kavu,4,4.3,15.93,"earth sky tie dye, motion undertow, ocean potion",https://www.rei.com/product/205603/kavu-peak-seeker-chalk-bag-graphic
new arrival,120 cool tec fast upward base layer t-shirt - women's,90.0,ortovox,,,,"arctic grey, sweet alison, wild berry",https://www.rei.com/product/229591/ortovox-120-cool-tec-fast-upward-base-layer-t-shirt-womens
new arrival,nylon camp hat,34.0,topo designs,4,4.8,,"sahara nebula, juniper, loganberry",https://www.rei.com/product/142268/topo-designs-nylon-camp-hat
new arrival,"reversible 4.5"" swim shorts - women's",59.0,tomboyx,,,,"melting rainbow, keep palm",https://www.rei.com/product/233734/tomboyx-reversible-45-swim-shorts-womens
new arrival,ronan racerback tank top - women's,61.0,pynrs,2,5.0,,"aqua, black, honeycomb",https://www.rei.com/product/232180/pynrs-ronan-racerback-tank-top-womens
new arrival,185 merino rock'n'wool long-sleeve base layer top - men's,110.0,ortovox,10,4.2,,"deep ocean, arctic grey, sweet alison, grey blend, expand color swatches",https://www.rei.com/product/204704/ortovox-185-merino-rocknwool-long-sleeve-base-layer-top-mens
new arrival,alder lake tote,55.0,kavu,1,5.0,,"key lime, cool aqua",https://www.rei.com/product/203207/kavu-alder-lake-tote
top rated,rise 365 tank top - men's,55.0,nike,22,4.6,,"black, black/heather/reflective",https://www.rei.com/product/189095/nike-rise-365-tank-top-mens
new arrival,aenergy light ml hooded jacket - men's,129.0,mammut,,,,"black, dark tangerine/black, marine",https://www.rei.com/product/231283/mammut-aenergy-light-ml-hooded-jacket-mens
new arrival,"feelin' fine 4"" shorts - women's",62.0,rabbit,,,42.93,"black, blue scribble, black floral, dubarry, expand color swatches",https://www.rei.com/product/223868/rabbit-feelin-fine-4-shorts-womens
new arrival,luxe at ease straight pants - women's,108.0,vuori,1,5.0,,"black, azure heather, suede heather",https://www.rei.com/product/228198/vuori-luxe-at-ease-straight-pants-womens
new arrival,nsb t-shirt - men's,70.0,ciele athletics,,,,"peace please/llyndigo, peace please/catama",https://www.rei.com/product/231384/ciele-athletics-nsb-t-shirt-mens
new arrival,lightning 45 pack - women's,209.95,exped,,,,"black, forest",https://www.rei.com/product/231102/exped-lightning-45-pack-womens
top rated,peak series solo water filter,29.95,lifestraw,46,4.7,,"mountain blue, blue rasberry, limeade, pink lemonade, expand color swatches",https://www.rei.com/product/229734/lifestraw-peak-series-solo-water-filter
new arrival,"athlounger 5.5"" compression lined shorts - men's",69.5,chubbies,4,5.0,,"the cloud breaks, the zig zags, the marshes",https://www.rei.com/product/231748/chubbies-athlounger-55-compression-lined-shorts-mens
new arrival,climate zip hoodie - women's,130.0,on,,,,"black, cobble",https://www.rei.com/product/229375/on-climate-zip-hoodie-womens
new arrival,baby capilene silkweight t-shirt - toddlers',29.0,patagonia,,,,"shore snore/wispy green, rainbow wave/tailored grey, adventure arms/coho coral",https://www.rei.com/product/228990/patagonia-baby-capilene-silkweight-t-shirt-toddlers
top rated,hurricane xlt2 sandals - kids',45.0,teva,227,4.7,,"popcorn multi, mesh total eclipse, blue coral multi, waves mood indigo, lava dark gull grey, expand color swatches",https://www.rei.com/product/148547/teva-hurricane-xlt2-sandals-kids
new arrival,on the go tank top - women's,50.0,rabbit,,,,"classic blue, dubarry",https://www.rei.com/product/229997/rabbit-on-the-go-tank-top-womens
new arrival,granville zip 16 pack,200.0,arc'teryx,49,3.9,,"black, velocity, canvas",https://www.rei.com/product/167540/arcteryx-granville-zip-16-pack
new arrival,big six camp chair,199.95,big agnes,,,,,https://www.rei.com/product/231931/big-agnes-big-six-camp-chair
new arrival,magware magnetic bowls and plates - 4-piece set,65.0,full windsor,,,,,https://www.rei.com/product/233668/full-windsor-magware-magnetic-bowls-and-plates-4-piece-set
new arrival,wanduro speed hiking shoes - big kids',65.0,keen,2,3.0,,"magnet/scarlet ibis, vintage indigo/tangerine, legion blue/evening primrose",https://www.rei.com/product/231082/keen-wanduro-speed-hiking-shoes-big-kids
new arrival,sewn anchor system,34.95,black diamond,1,5.0,,,https://www.rei.com/product/232739/black-diamond-sewn-anchor-system
new arrival,core-t shirt - women's,60.0,on,,,,"black, cobble",https://www.rei.com/product/229377/on-core-t-shirt-womens
new arrival,mag-tank top tube bag,59.0,revelate designs,,,,,https://www.rei.com/product/233258/revelate-designs-mag-tank-top-tube-bag
new arrival,pilot knife,49.95,nrs,,,,"black, red",https://www.rei.com/product/230103/nrs-pilot-knife
top rated,brinco shorts - men's,70.0,cotopaxi,69,4.6,,"cotopaxi black, fatigue, poolside, blue sky/sunset, magma/coastal, expand color swatches",https://www.rei.com/product/218905/cotopaxi-brinco-shorts-mens
new arrival,pipa reversible swimsuit bottoms - women's,60.0,carve designs,,,,"tropical/cilantro, azul/ice",https://www.rei.com/product/230838/carve-designs-pipa-reversible-swimsuit-bottoms-womens
new arrival,pro hypervent 2 split shorts - women's,60.0,craft,,,,"black, fuchsia",https://www.rei.com/product/230524/craft-pro-hypervent-2-split-shorts-womens
new arrival,dune sky long-sleeve crew shirt - men's,60.0,the north face,,,,"smoked pearl, tnf black, shady blue, yellow silt, expand color swatches",https://www.rei.com/product/229342/the-north-face-dune-sky-long-sleeve-crew-shirt-mens
top rated,challenger windbreaker - men's,60.0,columbia,41,4.7,,"flint grey/shark, black, napa green chasing falls/black",https://www.rei.com/product/217163/columbia-challenger-windbreaker-mens
new arrival,hightail 2-in-1 run shorts - men's,68.0,saxx,2,5.0,,"black, hydro blue, graphite",https://www.rei.com/product/207134/saxx-hightail-2-in-1-run-shorts-mens
new arrival,daypack 2.0,89.0,got bag,,,,"black, algae, soft shell, ocean blue, expand color swatches",https://www.rei.com/product/234329/got-bag-daypack-20
new arrival,stretch hydropeak surf shorts - women's,89.0,patagonia,3,5.0,,,https://www.rei.com/product/216953/patagonia-stretch-hydropeak-surf-shorts-womens
new arrival,reversible sport swimsuit top - women's,59.0,tomboyx,1,5.0,,"melting rainbow, keep palm",https://www.rei.com/product/233727/tomboyx-reversible-sport-swimsuit-top-womens
new arrival,jr. bike helmet - kids',59.0,thousand,,,,"vivid violet, blazing blue, power pink, carbon black, speedway creme, expand color swatches",https://www.rei.com/product/232770/thousand-jr-bike-helmet-kids
new arrival,hancock half tights - women's,59.0,pynrs,,,,,https://www.rei.com/product/232178/pynrs-hancock-half-tights-womens
new arrival,sunshade,35.0,gci outdoor,,,,,https://www.rei.com/product/233188/gci-outdoor-sunshade
new arrival,ridge rise stripe t-shirt - kids',35.0,patagonia,,,,"utility blue, milkweed mauve",https://www.rei.com/product/229071/patagonia-ridge-rise-stripe-t-shirt-kids
new arrival,delray beach shoulder bag,35.0,kavu,1,5.0,,"key lime, cool aqua",https://www.rei.com/product/219043/kavu-delray-beach-shoulder-bag
new arrival,attache bar carabiner,20.95,petzl,,,,,https://www.rei.com/product/232857/petzl-attache-bar-carabiner
new arrival,haole bralette swimsuit top - women's,55.0,picture organic clothing,,,,"black, golden poppy",https://www.rei.com/product/231320/picture-organic-clothing-haole-bralette-swimsuit-top-womens
new arrival,endurance trail-running shoes - women's,159.95,craft,3,5.0,,,https://www.rei.com/product/225337/craft-endurance-trail-running-shoes-womens
new arrival,urban ex pack 20 l,150.0,chrome,,,,,https://www.rei.com/product/232626/chrome-urban-ex-pack-20-l
new arrival,maribo long-sleeve surf t-shirt - men's,50.0,picture organic clothing,,,,"black rps, lily pad",https://www.rei.com/product/231772/picture-organic-clothing-maribo-long-sleeve-surf-t-shirt-mens
new arrival,pfg solar stream hoodie - men's,50.0,columbia,1,1.0,,"white, ocean mint, ocean blue, cool grey, expand color swatches",https://www.rei.com/product/231168/columbia-pfg-solar-stream-hoodie-mens
new arrival,droptemp cooling pocket t-shirt - men's,50.0,saxx,,,,"vapor grey heather, light aqua heather, gumball heather, turbulence heather, washed blue heather, expand color swatches",https://www.rei.com/product/230850/saxx-droptemp-cooling-pocket-t-shirt-mens
new arrival,core tank top - women's,50.0,on,,,,"black, denim, cobble",https://www.rei.com/product/229378/on-core-tank-top-womens
new arrival,addy diamondfit one-piece swimsuit - girls',25.0,tyr,1,5.0,,"ophidian ink, light pink",https://www.rei.com/product/219341/tyr-addy-diamondfit-one-piece-swimsuit-girls
new arrival,radiant starlit rechargeable lantern and string light,49.95,nite ize,,,,,https://www.rei.com/product/237645/nite-ize-radiant-starlit-rechargeable-lantern-and-string-light
new arrival,walk hill running t-shirt,74.0,pynrs,4,5.0,,"aqua, black, navy, honeycomb, expand color swatches",https://www.rei.com/product/232200/pynrs-walk-hill-running-t-shirt
new arrival,endurance 2 road-running shoes - men's,144.95,craft,,,,,https://www.rei.com/product/228475/craft-endurance-2-road-running-shoes-mens
new arrival,"4.5"" swim shorts - women's",49.0,tomboyx,2,5.0,,,https://www.rei.com/product/233736/tomboyx-45-swim-shorts-womens
new arrival,"costa rica baggies 3"" shorts - kids'",49.0,patagonia,1,4.0,,"vessel blue, milkweed mauve, little isla/milled yellow",https://www.rei.com/product/216731/patagonia-costa-rica-baggies-3-shorts-kids
new arrival,katabatic wind low hiking shoes - women's,185.0,oboz,,,,,https://www.rei.com/product/229357/oboz-katabatic-wind-low-hiking-shoes-womens
new arrival,endurance 2 road-running shoes - women's,144.95,craft,,,,,https://www.rei.com/product/228473/craft-endurance-2-road-running-shoes-womens
new arrival,alpine 83 recraft sneakers - men's,100.0,merrell,15,2.7,,"olive multi, charcoal",https://www.rei.com/product/229926/merrell-alpine-83-recraft-sneakers-mens
top rated,rambler wine chiller,70.0,yeti,33,4.5,,"white, navy",https://www.rei.com/product/238522/yeti-rambler-wine-chiller
new arrival,"sense aero 3"" shorts - women's",70.0,salomon,4,4.3,,"beetroot purple, deep black",https://www.rei.com/product/231995/salomon-sense-aero-3-shorts-womens
new arrival,mini strappy one-piece swimsuit - toddler girls',35.0,nani swimwear,,,,,https://www.rei.com/product/230511/nani-swimwear-mini-strappy-one-piece-swimsuit-toddler-girls
top rated,"ultimate training 5.5"" shorts - men's",79.5,chubbies,30,4.5,,"the bronto blasts, the primal instincts, the tyrannosaurus reps",https://www.rei.com/product/231749/chubbies-ultimate-training-55-shorts-mens
new arrival,wahine bikini swimsuit bottoms - women's,45.0,picture organic clothing,,,,,https://www.rei.com/product/231358/picture-organic-clothing-wahine-bikini-swimsuit-bottoms-womens
new arrival,everyday stacks t-shirt - men's,45.0,prana,,,,"crescent bay, pale aloe, canvas",https://www.rei.com/product/230341/prana-everyday-stacks-t-shirt-mens
new arrival,co-pilot knife,44.95,nrs,,,,"black, safety yellow",https://www.rei.com/product/230101/nrs-co-pilot-knife
